study_id,rows,cols,spacing_y_mm,spacing_x_mm,n_slices,z_spacing_mm,slice_thickness_tag_mm,spacing_between_slices_mm
1.2.826.0.1.3680043.8424,512,512,0.251953,0.251953,243,0.625,0.625,
1.2.826.0.1.3680043.8448,512,512,0.285156,0.285156,287,0.625,0.625,
1.2.826.0.1.3680043.8458,512,512,0.331999987364,0.331999987364,221,0.8,1.0,
1.2.826.0.1.3680043.8477,512,512,0.253906,0.253906,287,0.625,0.625,
1.2.826.0.1.3680043.8486,512,512,0.34375,0.34375,323,0.625,0.625,
1.2.826.0.1.3680043.849,512,512,0.312,0.312,571,0.4,0.5,
1.2.826.0.1.3680043.8511,512,512,0.462891,0.462891,384,0.625,0.625,
1.2.826.0.1.3680043.8519,512,512,0.248047,0.248047,249,0.625,0.625,
1.2.826.0.1.3680043.8527,512,512,0.3515625,0.3515625,206,1.0,1.0,
1.2.826.0.1.3680043.8533,512,512,0.253906,0.253906,358,0.625,0.625,
1.2.826.0.1.3680043.8548,512,512,0.328,0.328,451,0.4,0.5,
1.2.826.0.1.3680043.8559,512,512,0.253906,0.253906,319,0.625,0.625,
1.2.826.0.1.3680043.8562,512,512,0.302,0.302,287,0.7999999999999998,1.0,
1.2.826.0.1.3680043.8574,512,512,0.3671875,0.3671875,241,1.0,1.0,
1.2.826.0.1.3680043.8580,512,512,0.253906,0.253906,281,0.625,0.625,
1.2.826.0.1.3680043.8611,512,512,0.390625,0.390625,427,0.44999988732394364,0.9,
1.2.826.0.1.3680043.8617,512,512,0.234375,0.234375,326,0.6250000000000001,0.625,
1.2.826.0.1.3680043.8628,512,512,0.304688006639,0.304688006639,278,0.625,0.625,
1.2.826.0.1.3680043.8635,512,512,0.271484,0.271484,262,0.625,0.625,
1.2.826.0.1.3680043.8642,512,512,0.347656,0.347656,665,0.3125,0.625,
1.2.826.0.1.3680043.8662,512,512,0.49609375,0.49609375,550,0.40000000000000024,0.6,
1.2.826.0.1.3680043.8665,512,512,0.216796875,0.216796875,235,1.0,1.0,
1.2.826.0.1.3680043.8674,512,512,0.376,0.376,308,0.8,1.0,
1.2.826.0.1.3680043.8676,512,512,0.328125,0.328125,308,0.625,0.625,
1.2.826.0.1.3680043.8693,512,512,0.488281,0.488281,69,2.626015588235294,0.488281,
1.2.826.0.1.3680043.8702,512,512,0.29101601243,0.29101601243,261,0.625,0.625,
1.2.826.0.1.3680043.8713,512,512,0.625,0.625,320,0.625,0.625,
1.2.826.0.1.3680043.872,512,512,0.271484,0.271484,329,0.6250030487804877,0.625,
1.2.826.0.1.3680043.8731,512,512,0.279297,0.279297,321,0.625,0.625,
1.2.826.0.1.3680043.8744,512,512,0.25390625,0.25390625,164,1.0,1.0,
1.2.826.0.1.3680043.8759,512,512,0.351561993361,0.351561993361,329,0.625,0.625,
1.2.826.0.1.3680043.8792,512,512,0.464,0.464,281,0.8,1.0,
1.2.826.0.1.3680043.8820,512,512,0.283,0.283,251,0.8,1.0,
1.2.826.0.1.3680043.8836,512,512,0.234375,0.234375,336,0.625,0.625,
1.2.826.0.1.3680043.8847,512,512,0.312,0.312,496,0.4,0.5,
1.2.826.0.1.3680043.8858,768,768,0.278645843267,0.278645843267,397,0.5000000000000001,1.0,
1.2.826.0.1.3680043.8873,512,512,0.298828,0.298828,287,0.625,0.625,
1.2.826.0.1.3680043.8884,512,512,0.3105469,0.3105469,303,0.7000000000000001,1.0,
1.2.826.0.1.3680043.8907,512,512,0.273438,0.273438,273,0.625,0.625,
1.2.826.0.1.3680043.8925,512,512,0.322,0.322,236,0.8,1.0,
1.2.826.0.1.3680043.8935,512,512,0.310547,0.310547,581,0.3125,0.625,
1.2.826.0.1.3680043.8938,512,512,0.298828,0.298828,299,0.625,0.625,
1.2.826.0.1.3680043.8939,512,512,0.331,0.331,646,0.4,0.5,
1.2.826.0.1.3680043.8942,512,512,0.263671875,0.263671875,208,1.0,1.0,
1.2.826.0.1.3680043.8955,512,512,0.279297,0.279297,276,0.625,0.625,
1.2.826.0.1.3680043.8968,512,512,0.265625,0.265625,401,0.4,0.6,
1.2.826.0.1.3680043.8972,512,512,0.331,0.331,623,0.3999999999999999,0.5,
1.2.826.0.1.3680043.8990,512,512,0.41796875,0.41796875,399,0.5000000005025126,1.0,
1.2.826.0.1.3680043.9022,512,512,0.527343988419,0.527343988419,276,0.625,0.625,
1.2.826.0.1.3680043.9027,512,512,0.312,0.312,451,0.4,0.5,
1.2.826.0.1.3680043.9028,512,512,0.253906,0.253906,285,0.625,0.625,
1.2.826.0.1.3680043.9054,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.9121,512,512,0.253906,0.253906,337,0.625,0.625,
1.2.826.0.1.3680043.9142,512,512,0.2734375,0.2734375,218,1.0,1.0,
1.2.826.0.1.3680043.9145,512,512,0.365234375,0.365234375,380,0.4999999997361478,1.0,
1.2.826.0.1.3680043.9147,512,512,0.318359,0.318359,271,0.625,0.625,
1.2.826.0.1.3680043.9155,512,512,0.28,0.28,242,0.7999999999999998,1.0,
1.2.826.0.1.3680043.9160,512,512,0.324219,0.324219,645,0.31249844720496894,0.625,
1.2.826.0.1.3680043.9176,512,512,0.341797,0.341797,693,0.3125,0.625,
1.2.826.0.1.3680043.918,512,512,0.390625,0.390625,556,0.45,0.9,
1.2.826.0.1.3680043.9221,512,512,0.256,0.256,234,0.7999999999999999,1.0,
1.2.826.0.1.3680043.9222,512,512,0.347,0.347,688,0.3999999999999999,0.5,
1.2.826.0.1.3680043.9226,512,512,0.388,0.388,262,0.7999999999999998,1.0,
1.2.826.0.1.3680043.9236,512,512,0.234375,0.234375,306,0.625,0.625,
1.2.826.0.1.3680043.9239,512,512,0.285156,0.285156,251,0.625,0.625,
1.2.826.0.1.3680043.925,512,512,0.351563,0.351563,402,0.44999999999999996,0.625,
1.2.826.0.1.3680043.9283,512,512,0.314453125,0.314453125,224,1.0,1.0,
1.2.826.0.1.3680043.9286,512,512,0.3359375,0.3359375,531,0.3999999999999998,0.6,
1.2.826.0.1.3680043.9290,512,512,0.263671875,0.263671875,223,1.0,1.0,
1.2.826.0.1.3680043.9295,512,512,0.37890625,0.37890625,219,1.0,1.0,
1.2.826.0.1.3680043.9308,512,512,0.271,0.271,242,0.7999999999999998,1.0,
1.2.826.0.1.3680043.9324,512,512,0.316406,0.316406,267,0.625,0.625,
1.2.826.0.1.3680043.933,512,512,0.3,0.3,274,0.7999999999999999,1.0,
1.2.826.0.1.3680043.9336,512,512,0.328,0.328,773,0.39999999999999997,0.5,
1.2.826.0.1.3680043.934,512,512,0.39648398757,0.39648398757,273,0.625,0.625,
1.2.826.0.1.3680043.9354,512,512,0.2734375,0.2734375,224,1.0,1.0,
1.2.826.0.1.3680043.9357,512,512,0.28125,0.28125,310,0.625,0.625,
1.2.826.0.1.3680043.9405,512,512,0.253906,0.253906,248,0.625,0.625,
1.2.826.0.1.3680043.941,512,512,0.253906,0.253906,203,0.625,0.625,
1.2.826.0.1.3680043.9443,512,512,0.265625,0.265625,320,0.4999999968652034,1.0,
1.2.826.0.1.3680043.9447,512,512,0.2890625,0.2890625,467,0.39999999999999997,0.6,
1.2.826.0.1.3680043.9488,512,512,0.302,0.302,261,0.8,1.0,
1.2.826.0.1.3680043.9506,512,512,0.36328125,0.36328125,543,0.4,0.6,
1.2.826.0.1.3680043.9548,512,512,0.312,0.312,511,0.4,0.5,
1.2.826.0.1.3680043.9625,512,512,0.3125,0.3125,285,0.625,0.625,
1.2.826.0.1.3680043.9647,512,512,0.351563,0.351563,407,0.44999999999999996,0.625,
1.2.826.0.1.3680043.9678,512,512,0.345703,0.345703,249,0.625,0.625,
1.2.826.0.1.3680043.9774,512,512,0.446,0.446,261,0.8,1.0,
1.2.826.0.1.3680043.9784,512,512,0.380859375,0.380859375,180,1.0,1.0,
1.2.826.0.1.3680043.979,512,512,0.335938,0.335938,573,0.3125,0.625,
1.2.826.0.1.3680043.9796,512,512,0.302734,0.302734,310,0.625,0.625,
1.2.826.0.1.3680043.9809,512,512,0.3125,0.3125,569,0.3125,0.625,
1.2.826.0.1.3680043.9811,512,512,0.21875,0.21875,221,1.0,1.0,
1.2.826.0.1.3680043.9863,512,512,0.253906,0.253906,343,0.625,0.625,
1.2.826.0.1.3680043.9886,512,512,0.332031,0.332031,329,0.625,0.625,
1.2.826.0.1.3680043.9898,512,512,0.353515625,0.353515625,503,0.40000000000000013,0.6,
1.2.826.0.1.3680043.9904,512,512,0.292969,0.292969,275,0.625,0.625,
1.2.826.0.1.3680043.9921,512,512,0.458,0.458,262,0.7999999999999998,1.0,
1.2.826.0.1.3680043.9926,512,512,0.3515625,0.3515625,170,0.9999999999999998,1.0,
1.2.826.0.1.3680043.9940,512,512,0.234375,0.234375,259,0.625,0.625,
1.2.826.0.1.3680043.9994,512,512,0.424,0.424,264,0.7999999999999999,1.0,
1.2.826.0.1.3680043.9996,512,512,0.326172,0.326172,296,0.625,0.625,
1.2.826.0.1.3680043.9997,512,512,0.224609,0.224609,255,0.625,0.625,
